sampRate, 100,
sampRateUnits, Hz,
scale, 8192,
scaleUnits, G,
rawData_x,rawData_y,rawData_z,rawData_seconds,data_x,data_y,data_z,data_seconds,lpf_2_5Hz_x,lpf_2_5Hz_y,lpf_2_5Hz_z,lpf_2_5Hz_seconds,lpf_5Hz_x,lpf_5Hz_y,lpf_5Hz_z,lpf_5Hz_seconds,lpf_10Hz_x,lpf_10Hz_y,lpf_10Hz_z,lpf_10Hz_seconds,
-766,478,8331,0.52,-0.093506,0.05835,1.017,0.52,-0.096294,0.059619,1.0465,0.52,-0.092439,0.057551,1.0058,0.52,-0.093898,0.058778,1.0255,0.52
-781,465,8322,0.53,-0.095337,0.056763,1.0159,0.53,-0.096416,0.059737,1.0486,0.53,-0.092077,0.057373,1.0029,0.53,-0.093462,0.058369,1.0232,0.53
-754,470,8343,0.54,-0.092041,0.057373,1.0184,0.54,-0.096447,0.059802,1.0497,0.54,-0.091891,0.05728,1.0019,0.54,-0.092887,0.057837,1.0186,0.54
-753,479,8329,0.55,-0.091919,0.058472,1.0167,0.55,-0.096389,0.059816,1.0497,0.55,-0.091889,0.057279,1.0026,0.55,-0.092378,0.057371,1.0136,0.55
-759,477,8328,0.56,-0.092651,0.058228,1.0166,0.56,-0.096247,0.059779,1.0488,0.56,-0.09206,0.057366,1.005,0.56,-0.092135,0.057138,1.0103,0.56
-754,468,8332,0.57,-0.092041,0.057129,1.0171,0.57,-0.096028,0.059695,1.047,0.57,-0.092371,0.057526,1.0087,0.57,-0.092262,0.057217,1.0099,0.57
-766,470,8341,0.58,-0.093506,0.057373,1.0182,0.58,-0.095742,0.059568,1.0443,0.58,-0.09278,0.05774,1.0132,0.58,-0.092727,0.057569,1.0125,0.58
-777,475,8335,0.59,-0.094849,0.057983,1.0175,0.59,-0.095398,0.059405,1.041,0.59,-0.093231,0.057981,1.018,0.59,-0.093371,0.058057,1.0168,0.59
-760,471,8333,0.6,-0.092773,0.057495,1.0172,0.6,-0.095009,0.05921,1.037,0.6,-0.093672,0.058221,1.0225,0.6,-0.09397,0.058497,1.0209,0.6
-766,486,8312,0.61,-0.093506,0.059326,1.0146,0.61,-0.094588,0.058992,1.0327,0.61,-0.094052,0.058436,1.0262,0.61,-0.094324,0.058731,1.0231,0.61
-776,483,8327,0.62,-0.094727,0.05896,1.0165,0.62,-0.09415,0.058758,1.028,0.62,-0.094331,0.058603,1.0287,0.62,-0.094327,0.05869,1.0227,0.62
-763,480,8337,0.63,-0.09314,0.058594,1.0177,0.63,-0.093707,0.058515,1.0231,0.63,-0.094483,0.05871,1.0297,0.63,-0.094011,0.058417,1.02,0.63
-764,481,8325,0.64,-0.093262,0.058716,1.0162,0.64,-0.093274,0.058271,1.0183,0.64,-0.094498,0.058749,1.0293,0.64,-0.09352,0.058046,1.0162,0.64
-763,453,8329,0.65,-0.09314,0.055298,1.0167,0.65,-0.092863,0.058033,1.0135,0.65,-0.094384,0.058722,1.0275,0.65,-0.093055,0.057747,1.013,0.65
-763,472,8360,0.66,-0.09314,0.057617,1.0205,0.66,-0.092486,0.057808,1.0091,0.66,-0.094162,0.058638,1.0247,0.66,-0.092791,0.057655,1.012,0.66
-771,481,8346,0.67,-0.094116,0.058716,1.0188,0.67,-0.092154,0.057601,1.005,0.67,-0.093865,0.058513,1.0211,0.67,-0.092813,0.057818,1.0134,0.67
-761,488,8323,0.68,-0.092896,0.05957,1.016,0.68,-0.091876,0.057419,1.0015,0.68,-0.093537,0.058366,1.0172,0.68,-0.09309,0.058179,1.0167,0.68
-770,493,8358,0.69,-0.093994,0.060181,1.0203,0.69,-0.091659,0.057266,0.9985,0.69,-0.093218,0.058216,1.0136,0.69,-0.093496,0.058599,1.0205,0.69
-765,469,8346,0.7,-0.093384,0.057251,1.0188,0.7,-0.091509,0.057146,0.99619,0.7,-0.092951,0.058084,1.0105,0.7,-0.093864,0.058916,1.0231,0.7
