sampRate, 100,
sampRateUnits, Hz,
scale, 1.312000e+02,
scaleUnits, dps,
rawData_x,rawData_y,rawData_z,rawData_seconds,data_x,data_y,data_z,data_seconds,lpf_2_5Hz_x,lpf_2_5Hz_y,lpf_2_5Hz_z,lpf_2_5Hz_seconds,lpf_5Hz_x,lpf_5Hz_y,lpf_5Hz_z,lpf_5Hz_seconds,lpf_10Hz_x,lpf_10Hz_y,lpf_10Hz_z,lpf_10Hz_seconds,
20,-105,29,0.37,0.15244,-0.8003,0.22104,0.37,-0.98403,0.75125,-2.3177,0.37,-0.048465,-0.45822,0.47743,0.37,0.18309,-0.43994,0.08766,0.37
0,-102,42,0.38,0,-0.77744,0.32012,0.38,-1.0739,0.81529,-3.1319,0.38,0.044564,-0.43623,0.47878,0.38,0.10378,-0.8725,-0.061306,0.38
-2,-103,28,0.39,-0.015244,-0.78506,0.21341,0.39,-1.133,0.83247,-3.8595,0.39,0.14112,-0.45523,0.45891,0.39,-0.0047114,-1.2909,-0.063778,0.39
-6,-99,42,0.4,-0.045732,-0.75457,0.32012,0.4,-1.1587,0.80133,-4.4766,0.4,0.2297,-0.51493,0.4189,0.4,-0.10086,-1.5141,0.085474,0.4
-12,-98,45,0.41,-0.091463,-0.74695,0.34299,0.41,-1.1496,0.72187,-4.9625,0.41,0.29914,-0.61014,0.36225,0.41,-0.14624,-1.4367,0.32745,0.41
12,-99,36,0.42,0.091463,-0.75457,0.27439,0.42,-1.1051,0.59554,-5.2999,0.42,0.34004,-0.73115,0.29453,0.42,-0.12088,-1.0789,0.5613,0.42
7,-103,34,0.43,0.053354,-0.78506,0.25915,0.43,-1.0258,0.42521,-5.4756,0.43,0.34596,-0.86466,0.22283,0.43,-0.031961,-0.58383,0.6855,0.43
4,-119,36,0.44,0.030488,-0.90701,0.27439,0.44,-0.9134,0.21516,-5.481,0.44,0.3144,-0.99525,0.15504,0.44,0.08794,-0.16096,0.64114,0.44
3,-115,34,0.45,0.022866,-0.87652,0.25915,0.45,-0.7705,-0.029056,-5.3126,0.45,0.24722,-1.1071,0.098952,0.45,0.19285,0.0015606,0.439,0.45
13,-110,33,0.46,0.099085,-0.83841,0.25152,0.46,-0.60084,-0.30074,-4.9718,0.46,0.15068,-1.1858,0.061336,0.46,0.24116,-0.17989,0.15788,0.46
24,-113,36,0.47,0.18293,-0.86128,0.27439,0.47,-0.40902,-0.59224,-4.4655,0.47,0.034825,-1.2204,0.047134,0.47,0.21226,-0.64271,-0.086008,0.47
16,-92,41,0.48,0.12195,-0.70122,0.3125,0.48,-0.2004,-0.89512,-3.8056,0.48,-0.087522,-1.2045,0.058796,0.48,0.1151,-1.1979,-0.18723,0.48
-6,-105,36,0.49,-0.045732,-0.8003,0.27439,0.49,0.019001,-1.2005,-3.0088,0.49,-0.20223,-1.1376,0.095882,0.49,-0.014832,-1.6061,-0.096714,0.49
-7,-102,36,0.5,-0.053354,-0.77744,0.27439,0.5,0.24272,-1.4991,-2.0963,0.5,-0.29549,-1.025,0.15501,0.5,-0.12932,-1.6785,0.15465,0.5
-1,-94,34,0.51,-0.007622,-0.71646,0.25915,0.51,0.46401,-1.7818,-1.0934,0.51,-0.35554,-0.87803,0.23011,0.51,-0.18658,-1.3624,0.46566,0.51
0,-91,35,0.52,0,-0.6936,0.26677,0.52,0.67604,-2.0397,-0.028322,0.52,-0.37414,-0.71231,0.31304,0.52,-0.16804,-0.77048,0.70497,0.52
