-4004,254,-15.641,254
-4005,256,-15.645,256
-4001,258,-15.629,258
-4119,260,-16.09,260
-3969,262,-15.504,262
-4085,264,-15.957,264
-3975,266,-15.527,266
-4057,268,-15.848,268
-4147,270,-16.199,270
-4094,272,-15.992,272
-4054,274,-15.836,274
-3951,276,-15.434,276
-4025,278,-15.723,278
-4075,280,-15.918,280
-4027,282,-15.73,282
-3965,284,-15.488,284
-3854,286,-15.055,286
-3971,288,-15.512,288
-4027,290,-15.73,290
-3962,292,-15.477,292
-3948,294,-15.422,294
-4023,296,-15.715,296
-3910,298,-15.273,298
-3915,300,-15.293,300
-3977,302,-15.535,302
-3902,304,-15.242,304
-3905,306,-15.254,306
-3998,308,-15.617,308
-3948,310,-15.422,310
-3812,312,-14.891,312
-3858,314,-15.07,314
-3825,316,-14.941,316
-4044,318,-15.797,318
-3882,320,-15.164,320
-3883,322,-15.168,322
-3977,324,-15.535,324
-3929,326,-15.348,326
-3915,328,-15.293,328
-3910,330,-15.273,330
-3927,332,-15.34,332
-3958,334,-15.461,334
-3863,336,-15.09,336
-3978,338,-15.539,338
-3955,340,-15.449,340
-3933,342,-15.363,342
-3966,344,-15.492,344
-3955,346,-15.449,346
-3940,348,-15.391,348
-3900,350,-15.234,350
-3896,352,-15.219,352
-3998,354,-15.617,354
-3913,356,-15.285,356
-3947,358,-15.418,358
-3927,360,-15.34,360
-3835,362,-14.98,362
-3839,364,-14.996,364
-3894,366,-15.211,366
-3986,368,-15.57,368
-3927,370,-15.34,370
-3942,372,-15.398,372
-3796,374,-14.828,374
-3817,376,-14.91,376
-3915,378,-15.293,378
-3858,380,-15.07,380
-3873,382,-15.129,382
-3915,384,-15.293,384
-3977,386,-15.535,386
-3975,388,-15.527,388
-3986,390,-15.57,390
-3812,392,-14.891,392
-3913,394,-15.285,394
-3839,396,-14.996,396
-3860,398,-15.078,398
-3871,400,-15.121,400
-3754,402,-14.664,402
-3840,404,-15,404
-3752,406,-14.656,406
-3828,408,-14.953,408
-3740,410,-14.609,410
-3874,412,-15.133,412
-3900,414,-15.234,414
-3877,416,-15.145,416
-3927,418,-15.34,418
-3883,420,-15.168,420
-3866,422,-15.102,422
-3877,424,-15.145,424
-3924,426,-15.328,426
-3802,428,-14.852,428
-3913,430,-15.285,430
-3940,432,-15.391,432
-4029,434,-15.738,434
-3767,436,-14.715,436
-3702,438,-14.461,438
-3840,440,-15,440
-3898,442,-15.227,442
-3809,444,-14.879,444
-3751,446,-14.652,446
-3764,448,-14.703,448
-3782,450,-14.773,450
-3851,452,-15.043,452
-3959,454,-15.465,454
-3946,456,-15.414,456
-3878,458,-15.148,458
-3758,460,-14.68,460
-3764,462,-14.703,462
-3740,464,-14.609,464
-3728,466,-14.563,466
